, ,Above threshold?,Chi^2,Correlation Coefficient,Good?,ROI,Shape-Binding,a,date,free or bound?,iFirst,iSecond,pthresh,realthreshold,stoichiometry,streak or spot?,wx,wy,x0,xpos,y0,ypos,z
20,21.0,yes,57.446000000000005,0.42200000000000004,0,22,streak-free,354.089,20190127,free,133.265,133.265,147.776,159.93200000000002,59.015,streak,113.84100000000001,135.095,0.266,53.266000000000005,-0.062,67.938,135.11700000000002
21,22.0,yes,57.873999999999995,0.40700000000000003,0,24,streak-free,345.156,20190127,free,146.939,146.939,148.471,160.656,57.526,streak,22.768,82.779,0.0,53.0,0.297,16.297,162.569
22,23.0,yes,56.202,0.419,0,25,streak-free,314.394,20190127,free,124.65299999999999,124.65299999999999,148.059,160.227,52.398999999999994,streak,104.564,23.485,0.125,68.125,-0.031,11.969000000000001,137.369
23,24.0,yes,55.306999999999995,0.4,0,26,streak-free,501.35699999999997,20190127,free,125.67299999999999,125.67299999999999,147.942,160.106,83.56,streak,97.01899999999999,94.414,0.391,77.391,-0.469,24.531,143.94899999999998
24,25.0,yes,59.443000000000005,0.371,0,27,streak-free,285.08099999999996,20190127,free,120.041,120.041,147.85299999999998,160.012,47.513999999999996,streak,23.485,22.768,-0.016,22.984,0.0,62.0,144.417
25,26.0,yes,63.333,0.396,0,28,streak-free,292.47,20190127,free,103.38799999999999,103.38799999999999,147.235,159.369,48.745,streak,22.768,22.768,0.0,18.0,0.0,17.0,129.967
26,27.0,yes,58.281000000000006,0.376,0,30,streak-free,273.248,20190127,free,120.49,120.49,147.26,159.395,45.541000000000004,streak,22.768,22.768,0.0,66.0,0.0,18.0,146.722
27,28.0,yes,69.133,0.45899999999999996,0,31,streak-free,513.389,20190127,free,130.327,130.327,147.395,159.535,85.565,streak,82.031,22.768,-0.469,65.531,0.0,24.0,149.974
28,29.0,yes,60.74,0.374,0,32,streak-free,284.318,20190127,free,113.531,113.531,146.94,159.061,47.386,streak,22.768,22.768,0.0,87.0,0.0,41.0,132.547
29,30.0,yes,52.876999999999995,0.348,0,34,streak-free,374.074,20190127,free,121.429,121.429,147.032,159.158,62.346000000000004,streak,22.768,80.04,0.0,19.0,0.32799999999999996,70.328,139.037
30,31.0,yes,61.403,0.36,0,35,streak-free,341.54,20190127,free,114.837,114.837,147.071,159.19799999999998,56.923,streak,22.768,70.403,-0.016,50.983999999999995,-0.25,58.75,147.096
31,32.0,yes,55.141999999999996,0.41,0,36,streak-free,302.659,20190127,free,128.429,128.429,147.063,159.19,50.443000000000005,streak,78.79,45.536,1.25,51.25,0.0,30.0,145.596
32,33.0,yes,57.2,0.418,0,37,streak-free,413.82099999999997,20190127,free,134.469,134.469,147.207,159.34,68.97,streak,82.031,97.90899999999999,0.25,74.25,-0.5,33.5,150.90200000000002
33,34.0,yes,61.067,0.368,0,38,Undefined-free,229.426,20190127,free,116.77600000000001,116.77600000000001,147.159,159.29,38.238,Undefined,22.768,167.61599999999999,0.0,88.0,0.281,13.280999999999999,144.27700000000002
34,35.0,yes,80.691,0.452,0,39,Undefined-free,175.601,20190127,free,119.531,119.531,147.24200000000002,159.376,29.267,Undefined,76.282,390.10699999999997,0.359,28.359,-1.969,52.031000000000006,149.03
35,36.0,no,64.008,0.43,0,40,spot-free,127.615,20190127,free,150.796,150.796,147.86700000000002,160.02700000000002,21.269000000000002,spot,136.609,230.268,0.391,72.391,-0.5,63.5,169.81599999999997
36,37.0,yes,65.553,0.353,0,43,streak-free,309.191,20190127,free,108.796,108.796,147.52700000000002,159.673,51.532,streak,79.926,22.768,0.297,37.297,0.0,20.0,148.524
37,38.0,yes,54.922,0.376,0,44,streak-free,270.38,20190127,free,147.44899999999998,147.44899999999998,147.548,159.695,45.063,streak,116.272,73.075,-0.062,23.938000000000002,0.156,84.156,147.221
38,39.0,yes,56.037,0.34299999999999997,0,46,streak-free,338.88199999999995,20190127,free,105.633,105.633,147.202,159.334,56.48,streak,34.694,87.095,0.0,50.0,-0.6559999999999999,8.344,131.78799999999998
39,40.0,yes,48.44,0.34,0,48,streak-free,288.709,20190127,free,111.22399999999999,111.22399999999999,146.907,159.028,48.118,streak,75.67699999999999,22.768,0.25,36.25,0.0,66.0,133.333
40,41.0,no,57.836000000000006,0.395,0,49,Undefined-free,136.086,20190127,free,126.429,126.429,146.87,158.989,22.680999999999997,Undefined,68.305,411.142,0.016,70.016,-1.203,42.797,144.085
41,42.0,yes,53.852,0.29,0,52,streak-free,240.327,20190127,free,106.02,106.02,146.328,158.424,40.055,streak,26.642,22.768,-0.016,9.984,0.0,66.0,140.296
42,43.0,yes,65.22399999999999,0.385,0,53,streak-free,235.588,20190127,free,121.85700000000001,121.85700000000001,146.313,158.409,39.265,streak,23.485,22.768,-0.016,29.984,0.0,10.0,144.42600000000002
43,44.0,yes,56.908,0.336,0,55,streak-free,325.132,20190127,free,114.85700000000001,114.85700000000001,146.221,158.313,54.18899999999999,streak,137.4,79.833,0.016,17.016,-0.297,62.703,140.704
44,45.0,no,56.367,0.395,0,56,spot-free,123.027,20190127,free,143.83700000000002,143.83700000000002,145.56799999999998,157.63299999999998,20.504,spot,400.301,414.041,-1.375,10.625,-0.25,83.75,113.014
45,46.0,yes,57.619,0.38299999999999995,0,59,streak-free,272.936,20190127,free,137.102,137.102,145.764,157.838,45.489,streak,91.648,90.133,-0.281,28.719,-0.7340000000000001,22.266,154.205
46,47.0,yes,63.343999999999994,0.364,0,60,streak-free,316.736,20190127,free,114.816,114.816,145.701,157.77100000000002,52.788999999999994,streak,22.768,85.25399999999999,0.0,80.0,-0.375,78.625,141.31
47,48.0,yes,56.568000000000005,0.315,0,62,Undefined-free,273.837,20190127,free,113.08200000000001,113.08200000000001,145.44,157.5,45.638999999999996,Undefined,108.12899999999999,168.75,0.21899999999999997,35.219,0.0,55.0,130.936
48,49.0,yes,67.467,0.375,0,73,streak-free,215.128,20190127,free,114.22399999999999,114.22399999999999,144.954,156.993,35.855,streak,31.160999999999998,22.947,-0.031,85.969,-0.016,24.984,147.1
49,50.0,yes,56.158,0.405,0,85,streak-free,319.533,20190127,free,128.061,128.061,144.946,156.985,53.255,streak,77.715,95.162,0.297,63.297,0.344,59.343999999999994,143.80700000000002
50,51.0,yes,58.541000000000004,0.37,0,89,streak-free,217.645,20190127,free,99.286,99.286,144.838,156.873,36.274,streak,22.768,147.656,0.0,16.0,0.375,9.375,137.609
0,1.0,yes,57.492,0.48700000000000004,0,1,streak-free,454.595,20190127,free,119.184,119.184,138.79,150.571,75.766,streak,22.768,22.768,0.0,26.0,0.0,86.0,137.59
1,2.0,yes,72.44800000000001,0.569,0,2,Undefined-bound,462.97,20190127,bound,153.673,153.673,146.738,158.852,77.16199999999999,Undefined,123.01700000000001,152.025,-0.469,38.531,-0.469,11.530999999999999,153.487
2,3.0,yes,68.773,0.474,0,3,streak-free,411.411,20190127,free,130.0,130.0,149.532,161.76,68.568,streak,22.768,22.768,0.0,79.0,0.0,72.0,153.91899999999998
3,4.0,yes,79.789,0.5,0,5,streak-bound,462.14599999999996,20190127,bound,114.551,114.551,146.213,158.305,77.024,streak,77.79,22.768,-0.266,78.734,0.0,34.0,153.41
4,5.0,yes,55.406000000000006,0.424,0,6,streak-free,379.462,20190127,free,104.67299999999999,104.67299999999999,143.613,155.597,63.244,streak,22.768,27.059,0.0,15.0,0.0,63.0,129.414
5,6.0,yes,57.393,0.485,0,7,streak-free,598.304,20190127,free,133.306,133.306,144.009,156.009,99.71700000000001,streak,22.768,80.834,0.0,36.0,0.406,33.406,145.185
6,7.0,yes,55.935,0.47700000000000004,0,8,streak-free,452.93699999999995,20190127,free,119.65299999999999,119.65299999999999,142.112,154.033,75.48899999999999,streak,212.292,94.01100000000001,0.188,56.188,-0.406,51.593999999999994,127.632
7,8.0,yes,69.26100000000001,0.48200000000000004,0,9,streak-free,525.452,20190127,free,141.204,141.204,144.144,156.15,87.575,streak,92.399,81.97200000000001,0.43799999999999994,80.438,-0.25,40.75,159.2
8,9.0,yes,62.957,0.531,0,10,spot-bound,179.975,20190127,bound,165.551,165.551,144.167,156.174,29.996,spot,293.872,363.19300000000004,-0.25,57.75,-0.062,20.938000000000002,143.17600000000002
9,10.0,yes,72.325,0.509,0,11,streak-bound,412.19699999999995,20190127,bound,130.36700000000002,130.36700000000002,145.523,157.586,68.699,streak,81.49600000000001,22.768,-0.281,36.719,0.0,42.0,157.88
10,11.0,yes,53.45399999999999,0.431,0,12,streak-free,352.93800000000005,20190127,free,121.67299999999999,121.67299999999999,145.16299999999998,157.211,58.823,streak,23.485,22.768,-0.016,70.984,0.0,83.0,140.006
11,12.0,yes,54.446000000000005,0.38799999999999996,0,13,streak-free,393.61300000000006,20190127,free,120.061,120.061,145.404,157.46200000000002,65.602,streak,88.295,23.305999999999997,-0.21899999999999997,89.781,0.031,78.031,147.088
12,13.0,yes,54.005,0.445,0,14,streak-free,536.313,20190127,free,140.388,140.388,145.339,157.395,89.38600000000001,streak,86.589,99.264,-0.43799999999999994,86.56200000000001,0.203,60.203,143.304
13,14.0,yes,59.158,0.47200000000000003,0,15,spot-free,286.476,20190127,free,130.0,130.0,144.963,157.003,47.746,spot,119.20200000000001,193.75,0.031,68.031,0.031,38.031,138.495
14,15.0,yes,46.416000000000004,0.40399999999999997,0,16,streak-free,308.808,20190127,free,124.551,124.551,145.295,157.349,51.468,streak,22.768,28.193,0.0,36.0,0.016,86.016,149.075
15,16.0,yes,60.075,0.42200000000000004,0,17,streak-free,303.835,20190127,free,129.51,129.51,145.94899999999998,158.03,50.638999999999996,streak,22.768,24.214000000000002,-0.016,77.984,0.0,61.0,155.214
16,17.0,yes,57.153,0.445,0,19,streak-free,293.237,20190127,free,127.837,127.837,146.411,158.511,48.873000000000005,streak,22.768,22.768,0.0,71.0,0.0,22.0,155.88299999999998
17,18.0,yes,60.61600000000001,0.47600000000000003,0,20,Undefined-free,273.741,20190127,free,156.0,156.0,147.73,159.885,45.623000000000005,Undefined,22.768,173.113,-0.016,60.983999999999995,0.312,78.312,171.59099999999998
18,19.0,yes,69.152,0.47200000000000003,0,21,spot-free,234.47799999999998,20190127,free,136.102,136.102,148.11700000000002,160.28799999999998,39.08,spot,137.261,201.15200000000002,-0.25,31.75,0.172,9.172,154.664
19,20.0,yes,54.896,0.419,0,22,streak-free,315.86400000000003,20190127,free,126.102,126.102,147.276,159.411,52.644,streak,22.768,22.768,0.0,44.0,0.0,69.0,128.394
20,21.0,yes,58.402,0.42700000000000005,0,23,streak-free,419.19,20190127,free,115.755,115.755,147.369,159.509,69.865,streak,84.5,42.521,0.375,80.375,0.0,20.0,148.227
21,22.0,yes,60.278999999999996,0.442,0,24,streak-free,500.032,20190127,free,135.306,135.306,147.297,159.434,83.339,streak,87.31700000000001,77.679,0.281,79.281,0.297,11.297,144.44899999999998
22,23.0,yes,58.053000000000004,0.401,0,25,spot-free,258.32099999999997,20190127,free,100.65299999999999,100.65299999999999,146.303,158.398,43.053999999999995,spot,169.53099999999998,152.69899999999998,-0.43799999999999994,25.561999999999998,0.312,15.312000000000001,121.227
23,24.0,no,60.855,0.486,0,26,spot-free,133.282,20190127,free,145.347,145.347,146.42600000000002,158.52700000000002,22.214000000000002,spot,348.207,199.77200000000002,0.344,86.344,0.21899999999999997,18.219,148.31
24,25.0,yes,48.271,0.336,0,27,streak-free,302.281,20190127,free,102.98,102.98,145.839,157.915,50.38,streak,25.057,23.485,0.0,27.0,0.016,62.016000000000005,129.36700000000002
25,26.0,yes,61.901,0.503,0,28,spot-bound,338.264,20190127,bound,133.55100000000002,133.55100000000002,145.637,157.705,56.376999999999995,spot,151.907,148.38299999999998,-0.062,28.938000000000002,-0.141,43.858999999999995,139.0
26,27.0,no,61.61,0.425,0,29,Undefined-free,152.782,20190127,free,114.796,114.796,144.974,157.014,25.464000000000002,Undefined,384.705,191.825,0.0,54.0,-0.047,35.953,125.19200000000001
27,28.0,yes,52.928000000000004,0.38,0,32,streak-free,385.67199999999997,20190127,free,123.67299999999999,123.67299999999999,144.072,156.075,64.279,streak,80.04,22.768,0.344,31.344,0.0,56.0,144.033
28,29.0,yes,59.013999999999996,0.396,0,33,streak-free,250.483,20190127,free,144.51,144.51,144.938,156.977,41.747,streak,24.428,22.768,0.016,26.016,0.0,32.0,170.563
29,30.0,yes,57.136,0.377,0,35,streak-free,401.434,20190127,free,93.837,93.837,144.334,156.34799999999998,66.906,streak,89.214,22.768,-0.375,46.625,0.0,49.0,123.83200000000001
30,31.0,yes,65.23100000000001,0.431,0,37,streak-free,276.652,20190127,free,111.59200000000001,111.59200000000001,144.101,156.105,46.108999999999995,streak,25.467,22.768,0.0,47.0,0.0,61.0,134.667
31,32.0,yes,58.17,0.4,0,38,streak-free,388.10900000000004,20190127,free,108.49,108.49,143.689,155.67600000000002,64.685,streak,91.325,90.089,0.32799999999999996,50.328,-0.359,67.641,128.093
32,33.0,yes,56.121,0.361,0,39,streak-free,259.351,20190127,free,114.163,114.163,143.83,155.82299999999998,43.225,streak,22.768,22.768,0.0,15.0,0.0,23.0,147.686
33,34.0,yes,53.475,0.39,0,40,streak-free,362.36,20190127,free,132.694,132.694,143.786,155.77700000000002,60.393,streak,81.49600000000001,22.768,0.344,65.344,0.0,86.0,140.953
34,35.0,yes,52.284,0.344,0,43,streak-free,260.38,20190127,free,116.85700000000001,116.85700000000001,144.233,156.24200000000002,43.397,streak,22.768,22.768,0.0,67.0,0.0,60.0,143.014
35,36.0,yes,49.913000000000004,0.371,0,47,Undefined-free,158.776,20190127,free,124.08200000000001,124.08200000000001,143.85,155.844,26.463,Undefined,106.545,458.63800000000003,0.188,44.188,0.75,87.75,133.481
36,37.0,yes,70.23100000000001,0.43700000000000006,0,48,streak-free,246.28400000000002,20190127,free,132.0,132.0,143.97799999999998,155.977,41.047,streak,22.768,22.768,0.0,84.0,0.0,82.0,148.153
37,38.0,yes,63.735,0.36700000000000005,0,49,streak-free,244.139,20190127,free,106.245,106.245,144.134,156.14,40.69,streak,25.804000000000002,22.768,-0.016,10.984000000000002,0.0,78.0,149.651
38,39.0,yes,48.38399999999999,0.34700000000000003,0,51,streak-free,255.2,20190127,free,113.14299999999999,113.14299999999999,143.97299999999998,155.971,42.533,streak,22.768,22.768,0.0,64.0,0.0,48.0,135.661
39,40.0,yes,60.233999999999995,0.33799999999999997,0,53,streak-free,284.14099999999996,20190127,free,107.14299999999999,107.14299999999999,143.8,155.791,47.357,streak,22.768,74.495,0.0,14.0,-0.23399999999999999,41.766000000000005,134.815
40,41.0,yes,56.94,0.45399999999999996,0,54,Undefined-free,184.919,20190127,free,155.714,155.714,143.763,155.753,30.82,Undefined,145.145,442.454,0.45299999999999996,53.453,0.562,6.562,140.861
41,42.0,yes,57.971000000000004,0.384,0,55,streak-free,238.706,20190127,free,123.163,123.163,143.77100000000002,155.761,39.784,streak,22.768,22.768,0.0,35.0,0.0,80.0,142.957
42,43.0,yes,56.153,0.37,0,56,streak-free,309.468,20190127,free,114.571,114.571,143.523,155.503,51.578,streak,95.361,134.651,-0.406,34.594,-0.547,25.453000000000003,130.424
43,44.0,yes,53.808,0.358,0,57,streak-free,340.786,20190127,free,107.959,107.959,143.157,155.122,56.798,streak,92.09200000000001,22.768,-0.391,40.609,0.0,53.0,124.02799999999999
44,45.0,yes,58.938,0.413,0,59,streak-free,365.406,20190127,free,122.08200000000001,122.08200000000001,143.164,155.129,60.901,streak,118.845,87.63,-0.21899999999999997,21.781,0.5,69.5,142.295
45,46.0,yes,52.955,0.386,0,71,streak-free,252.62,20190127,free,125.34700000000001,125.34700000000001,142.952,154.908,42.103,streak,160.365,115.289,0.375,50.375,0.062,24.061999999999998,130.968
46,47.0,yes,56.907,0.39899999999999997,0,72,streak-free,238.584,20190127,free,128.286,128.286,143.17,155.135,39.764,streak,117.961,22.768,0.547,69.547,0.0,11.0,153.282
47,48.0,yes,58.06100000000001,0.33799999999999997,0,74,streak-free,209.65099999999998,20190127,free,126.061,126.061,143.375,155.349,34.942,streak,24.214000000000002,80.62,-0.031,45.968999999999994,-0.078,37.922,153.062
48,49.0,yes,47.799,0.364,0,75,streak-free,211.639,20190127,free,123.816,123.816,143.236,155.204,35.273,streak,29.084,22.768,0.016,13.015999999999998,0.0,17.0,134.496
49,50.0,yes,51.456,0.34700000000000003,0,80,streak-free,211.56400000000002,20190127,free,106.939,106.939,143.031,154.99,35.260999999999996,streak,22.768,22.768,-0.016,35.984,0.0,65.0,130.57399999999998
50,51.0,yes,51.385,0.33,0,81,streak-free,321.66200000000003,20190127,free,107.77600000000001,107.77600000000001,142.72,154.666,53.61,streak,121.094,84.787,0.125,89.125,0.469,44.468999999999994,124.10799999999999
51,52.0,yes,51.911,0.366,0,83,streak-free,282.427,20190127,free,109.571,109.571,142.611,154.553,47.071000000000005,streak,22.768,78.278,0.0,9.0,0.344,23.344,135.209
52,53.0,yes,54.867,0.34,0,90,streak-free,225.084,20190127,free,112.755,112.755,142.467,154.403,37.514,streak,78.2,22.768,-0.266,69.734,0.0,51.0,132.912
53,54.0,yes,53.846000000000004,0.35700000000000004,0,91,streak-free,236.222,20190127,free,110.551,110.551,142.291,154.219,39.37,streak,206.632,100.366,0.031,31.031,-0.32799999999999996,15.672,130.678
54,55.0,yes,47.898999999999994,0.34600000000000003,0,94,streak-free,268.253,20190127,free,116.85700000000001,116.85700000000001,142.162,154.085,44.708999999999996,streak,22.768,85.931,0.0,43.0,0.375,31.375,133.218
0,1.0,yes,59.645,0.537,0,1,streak-bound,451.76099999999997,20190127,bound,126.51,126.51,153.30200000000002,165.68400000000003,75.293,streak,23.485,22.768,-0.016,31.984,0.0,83.0,152.102
1,2.0,yes,63.756,0.47,0,2,Undefined-free,344.95300000000003,20190127,free,126.34700000000001,126.34700000000001,154.44299999999998,166.87,57.492,Undefined,23.305999999999997,185.938,-0.016,86.984,0.43799999999999994,66.438,154.38299999999998
2,3.0,yes,72.61399999999999,0.494,0,3,streak-free,376.339,20190127,free,140.694,140.694,159.745,172.38400000000001,62.723,streak,22.768,22.768,0.0,82.0,0.0,73.0,169.149
3,4.0,yes,60.801,0.47600000000000003,0,4,streak-free,607.873,20190127,free,141.939,141.939,160.123,172.77700000000002,101.31200000000001,streak,92.774,75.812,-0.281,63.718999999999994,0.312,44.312,160.059
4,5.0,yes,55.781000000000006,0.449,0,5,streak-free,558.863,20190127,free,113.65299999999999,113.65299999999999,153.954,166.362,93.14399999999999,streak,22.768,80.56,0.0,75.0,0.359,81.359,128.077
5,6.0,yes,62.849,0.479,0,6,streak-free,372.76199999999994,20190127,free,128.776,128.776,152.515,164.865,62.126999999999995,streak,22.768,29.553,0.0,23.0,0.016,9.016,144.123
6,7.0,yes,59.062,0.447,0,7,streak-free,483.504,20190127,free,130.0,130.0,151.372,163.675,80.584,streak,80.834,25.804000000000002,-0.312,43.688,0.0,56.0,143.313
7,8.0,yes,63.396,0.439,0,9,streak-free,354.32,20190127,free,141.204,141.204,147.865,160.025,59.053000000000004,streak,23.127,22.768,-0.016,69.984,0.0,14.0,159.921
8,9.0,yes,51.891000000000005,0.406,0,10,streak-free,372.463,20190127,free,122.08200000000001,122.08200000000001,146.884,159.004,62.077,streak,23.305999999999997,22.768,-0.016,51.983999999999995,0.0,32.0,136.852
9,10.0,yes,58.618,0.39299999999999996,0,11,streak-free,357.301,20190127,free,119.939,119.939,146.404,158.503,59.55,streak,22.768,22.768,-0.016,81.984,0.0,24.0,140.4
10,11.0,yes,49.06,0.34299999999999997,0,12,streak-free,442.019,20190127,free,110.796,110.796,145.276,157.329,73.67,streak,22.768,82.789,0.0,29.0,0.297,17.297,131.667
11,12.0,yes,58.12,0.428,0,13,streak-free,325.014,20190127,free,135.429,135.429,146.523,158.628,54.169,streak,22.768,22.768,0.0,21.0,0.0,80.0,160.295
12,13.0,yes,60.705,0.419,0,14,streak-free,329.038,20190127,free,133.36700000000002,133.36700000000002,147.121,159.25,54.84,streak,22.768,22.768,0.0,88.0,0.0,22.0,153.684
13,14.0,yes,69.902,0.48100000000000004,0,15,streak-free,383.26599999999996,20190127,free,141.531,141.531,146.997,159.121,63.878,streak,393.963,77.00399999999999,0.9840000000000001,39.984,-0.484,37.516,144.07
